Anno;Quartiere;NIL;Uomini;Donne;Totale;Minori;Stranieri;Famiglie registrate in anagrafe;Famiglie unipersonali registrate in anagrafe;80 e più soli fam registrate in anagrafe;Nati vivi;Nati fuori dal matrimonio;Nati con almeno un genitore straniero;Morti;Emigrati;Immigrati;80 e più;65 e più;Prima cittadinanza;residenti prima cittadinanza;Seconda cittadinanza;residenti seconda cittadinanza;Terza cittadinanza;residenti terza cittadinanza;Scuola dell'infanzia (numero);Scuola primaria (numero);Scuola secondaria di primo grado (numero);Area (metri quadrati)
2019;Brera;2;8574;9962;18536;2957;2727;10544;5919;712;117;39;33;169;529;772;1413;4247;Filippine;388;Sri Lanka (ex Ceylon);213;Francia;146;5;5;3;1637395,23
2019;Bruzzano;83;6216;6586;12802;2131;2558;6208;2658;396;101;45;41;123;363;278;945;3120;Egitto;397;Sri Lanka (ex Ceylon);228;Romania;219;3;2;1;1667691,29
2019;Buenos Aires - Porta Venezia - Porta Monforte;21;29398;33414;62812;9005;7730;35349;20244;2532;454;171;101;547;1509;2368;4923;14464;Filippine;1200;Cinese, Repubblica Popolare;763;Bangladesh;416;9;5;4;2877542,27
2019;Cantalupa;47;285;254;539;92;108;269;124;2;9;4;3;1;10;16;19;97;Cinese, Repubblica Popolare;17;Egitto;17;Romania;10;0;0;0;926716,81
2019;Cascina Merlata;73;807;115;922;20;258;873;8;0;1;1;0;3;73;120;2;55;Marocco;66;Albania;45;Romania;27;0;0;0;1729126,9
2019;Chiaravalle;34;555;506;1061;122;150;560;268;31;5;2;3;15;24;19;63;287;Egitto;31;Bangladesh;23;Filippine;21;1;0;0;311640,12
2019;Cimiano - Rottole - Q.re Feltre;18;9250;10449;19699;2729;3179;10675;5601;1150;140;46;46;246;557;608;2339;5433;Filippine;580;Egitto;337;Perù;309;7;4;3;4971969,5
2019;Citta' studi;22;16930;19629;36559;4795;5366;21182;12452;1832;235;89;58;400;921;1314;3456;9043;Filippine;844;Perù;449;Sri Lanka (ex Ceylon);417;7;8;5;2207487,44
2019;Comasina;82;4778;4841;9619;1713;3462;4575;2061;312;76;33;46;90;353;291;640;1820;Cinese, Repubblica Popolare;1330;Egitto;447;Romania;231;3;2;2;926734,56
2019;Corsica;25;9149;10649;19798;2793;2825;10990;6065;896;154;55;40;198;429;630;1844;4796;Filippine;596;Cinese, Repubblica Popolare;232;Perù;218;5;3;3;1081329,7
2019;De Angeli - Monte Rosa;58;9800;11735;21535;3238;2623;11733;6201;936;154;58;34;217;502;763;1954;5168;Filippine;335;Francia;309;Cinese, Repubblica Popolare;188;3;2;3;1323078,54
2019;Dergano;79;12238;11236;23474;3777;8115;12926;7570;685;202;78;106;161;695;990;1442;3963;Cinese, Repubblica Popolare;1785;Egitto;1753;Filippine;965;3;3;3;1358615,04
2019;Duomo;1;8123;8904;17027;2649;2198;9487;5358;617;125;49;32;131;534;816;1214;3803;Filippine;367;Sri Lanka (ex Ceylon);241;Francia;152;4;4;3;2341704,07
2019;Farini;78;2037;1799;3836;532;1312;2241;1360;101;35;9;17;40;104;147;198;640;Egitto;330;Cinese, Repubblica Popolare;308;Filippine;117;0;0;0;1010230,89
2019;Figino;63;1205;1231;2436;450;604;1152;500;46;23;15;13;15;75;91;117;454;Filippine;93;Egitto;89;Perù;78;2;2;1;1424713,85
2019;Forze Armate;56;11877;13108;24985;3898;5017;12613;5930;975;171;68;74;250;548;842;2137;6344;Egitto;982;Filippine;914;Perù;451;7;5;2;3206902,39
2019;Ghisolfa;70;8599;9608;18207;2834;3129;10023;5494;806;153;63;48;156;483;606;1475;3855;Cinese, Repubblica Popolare;618;Filippine;507;Egitto;348;0;0;0;1051452,21
2019;Giambellino;49;15009;16592;31601;5045;8371;16929;9279;1357;253;96;121;338;854;902;2529;6938;Egitto;2167;Filippine;1408;Sri Lanka (ex Ceylon);713;2;2;2;1965274,21
2019;Giardini P.ta Venezia;3;22;23;45;7;11;24;13;1;0;0;0;0;0;5;2;7;Romania;4;Filippine;3;Sri Lanka (ex Ceylon);3;1;0;0;249646,83
2019;Gorla - Precotto;16;14567;15231;29798;4584;7011;16049;8398;957;205;83;87;306;963;1095;2166;6508;Filippine;1628;Egitto;861;Perù;619;9;6;2;1135239,32
2019;Gratosoglio - Q.re Missaglia - Q.re Terrazze;41;8956;9955;18911;2932;3120;8806;3584;935;112;37;50;235;473;291;2297;5291;Egitto;553;Filippine;395;Marocco;264;3;4;2;3312818,32
2019;Greco - Segnano;13;7915;8149;16064;2483;3960;8720;4552;657;127;43;47;151;454;548;1339;3369;Filippine;801;Cinese, Repubblica Popolare;685;Egitto;379;2;2;2;1768669,43
2019;Guastalla;4;7098;8398;15496;2322;1862;8475;4637;636;108;35;27;151;314;613;1253;3797;Filippine;369;Sri Lanka (ex Ceylon);284;Romania;96;6;7;9;1548020,74
2019;Isola;11;11290;11808;23098;3186;4430;13577;8304;842;179;74;49;188;692;994;1654;4605;Cinese, Repubblica Popolare;876;Egitto;624;Filippine;438;4;3;3;1322966,34
2019;Lambrate - Ortica;23;5705;6016;11721;1933;2065;6337;3398;356;105;38;32;117;335;450;850;2175;Filippine;377;Egitto;283;Romania;151;6;4;2;3096861,87
2019;Lodi - Corvetto;35;17632;19076;36708;5570;9812;20209;11060;1580;295;118;150;470;968;1292;3250;8473;Filippine;1703;Egitto;1660;Perù;769;9;7;4;3639092,52
2019;Lorenteggio;53;6866;7567;14433;2272;2142;7192;3286;699;124;42;34;186;303;347;1620;3611;Egitto;442;Filippine;261;Romania;184;5;4;2;2635327,1
2019;Loreto - Casoretto - NoLo;20;23811;21653;45464;6266;15604;27172;17491;1325;359;118;180;335;1611;1965;2631;7904;Egitto;2940;Filippine;2773;Bangladesh;1972;6;5;3;1747565,53
2019;Maciachini - Maggiolina;12;12543;13691;26234;3665;5240;14416;8024;1239;163;61;56;225;679;815;2292;6213;Cinese, Repubblica Popolare;940;Filippine;903;Egitto;681;8;3;2;1674980,95
2019;Magenta - S.Vittore;7;8401;9619;18020;3048;1972;9526;4907;657;110;33;25;169;435;817;1327;3975;Filippine;261;Francia;213;Sri Lanka (ex Ceylon);206;5;6;4;1390146,88
2019;Maggiore - Musocco - Certosa;72;3342;3436;6778;1131;1217;3520;1721;179;73;29;20;49;165;297;441;1340;Egitto;137;Filippine;127;Romania;119;2;2;1;3030188,71
2019;Moncucco - San Cristoforo;45;6855;7032;13887;2094;2865;7750;4445;479;99;46;38;126;424;547;1023;3021;Egitto;858;Filippine;249;Sri Lanka (ex Ceylon);226;5;1;1;1596174,14
2019;Monlue' - Ponte Lambro;31;2873;2426;5299;969;2123;2693;1108;100;48;19;33;28;222;199;227;761;Egitto;366;Perù;224;Ecuador;171;1;1;0;2639289,21
2019;Morivione;37;3839;4050;7889;1223;1320;4375;2183;232;55;24;17;122;201;287;668;1651;Filippine;227;Egitto;170;Cinese, Repubblica Popolare;146;2;2;2;817976,68
2019;Muggiano;54;1535;1599;3134;643;212;1385;535;41;24;11;3;15;85;98;115;395;Romania;25;Ecuador;23;Sri Lanka (ex Ceylon);21;1;1;0;444218,42
2019;N.D.;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Niguarda - Ca’ Granda - Prato Centenaro - Q.re Fulvio Testi;14;17410;19317;36727;5365;5762;19114;9253;1691;246;112;92;440;1097;851;3700;9819;Egitto;840;Cinese, Repubblica Popolare;709;Filippine;565;10;6;4;4251281,95
2019;Ortomercato;29;2174;2086;4260;644;1657;2474;1478;156;31;11;21;40;150;160;334;837;Egitto;421;Cinese, Repubblica Popolare;218;Filippine;201;1;1;1;1402519,65
2019;Padova - Turro - Crescenzago;19;18815;18971;37786;5516;13131;21140;12235;1558;293;113;175;331;1231;1295;3069;7756;Filippine;2670;Egitto;2428;Cinese, Repubblica Popolare;1400;7;4;4;2061945,5
2019;Pagano;68;8434;9517;17951;3096;1822;9027;4338;738;117;30;18;147;353;626;1481;4141;Filippine;239;Francia;200;Sri Lanka (ex Ceylon);152;2;2;2;1289734,29
2019;Parco Bosco in citta';88;318;315;633;163;165;355;135;5;10;4;7;2;13;28;18;85;Romania;74;Filippine;14;Perù;12;0;0;0;7837668,61
2019;Parco dei Navigli;86;192;138;330;66;85;164;70;2;8;4;5;4;17;26;7;33;Egitto;37;Romania;13;Marocco;8;0;0;0;3617836,27
2019;Parco delle Abbazie;85;240;225;465;136;186;180;75;3;4;4;2;3;6;8;7;39;Montenegro;55;Romania;52;Bosnia-Erzegovina;36;0;0;0;13722000
2019;Parco Forlanini - Cavriano;24;1843;608;2451;194;1708;2006;389;24;11;6;7;5;214;71;39;138;Mali;155;Bangladesh;152;Guinea;148;0;0;0;2925814,52
2019;Parco Nord;84;50;51;101;19;22;53;28;3;0;0;0;1;2;7;4;14;Cinese, Repubblica Popolare;5;Egitto;5;Filippine;3;1;1;1;1533639,39
2019;Parco Sempione;8;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;0;470434,33
2019;Porta Garibaldi - Porta Nuova;9;2771;3038;5809;780;839;3475;2096;203;53;21;12;46;193;347;391;1209;Cinese, Repubblica Popolare;126;Perù;62;Filippine;57;1;0;0;785668,25
2019;Porta Genova;50;6917;8306;15223;2339;1276;8173;4371;664;110;35;18;136;307;491;1359;3676;Filippine;164;Egitto;115;Cinese, Repubblica Popolare;83;3;2;0;996786,39
2019;Porta Magenta;51;12293;15038;27331;4330;2616;14492;7615;1194;205;66;38;253;520;840;2404;6549;Filippine;470;Francia;209;Sri Lanka (ex Ceylon);183;4;3;3;1306450,76
2019;Porta Ticinese - Conca del Naviglio;6;9286;10736;20022;2651;2241;11980;7446;756;146;55;24;167;538;1101;1482;4410;Filippine;272;Egitto;236;Cinese, Repubblica Popolare;179;7;3;2;1255064,75
2019;Porta Ticinese - Conchetta;44;8180;9056;17236;2510;2202;10201;6338;606;136;50;29;154;506;731;1160;3359;Egitto;259;Filippine;217;Romania;164;4;1;0;1483927,87
2019;Porta Vigentina - Porta Lodovica;5;6465;7358;13823;2103;1442;7483;3966;586;96;31;21;125;306;530;1275;3282;Filippine;173;Sri Lanka (ex Ceylon);150;Egitto;115;4;3;3;3427070,6
2019;Portello;67;4146;4618;8764;1355;928;4697;2412;409;65;15;12;89;160;307;841;2186;Filippine;119;Cinese, Repubblica Popolare;108;Perù;88;3;3;2;909636,6
2019;Pta Romana;27;7919;8896;16815;2334;1770;9780;5841;599;136;45;24;149;420;769;1205;3532;Filippine;235;Cinese, Repubblica Popolare;149;Egitto;110;1;2;1;1002793,53
2019;Q.re Gallaratese - Q.re San Leonardo - Lampugnano;65;15214;17552;32766;4422;4104;16579;7048;1921;168;71;67;451;579;762;4734;10624;Filippine;529;Romania;465;Cinese, Repubblica Popolare;365;6;6;3;3894538,21
2019;QT 8;66;1902;2252;4154;663;466;2108;1009;220;29;12;4;46;88;115;414;1051;Sri Lanka (ex Ceylon);57;Cinese, Repubblica Popolare;49;Filippine;44;3;2;1;1024437,42
2019;Quarto Cagnino;61;4790;5211;10001;1568;1140;4788;1979;354;62;26;20;93;170;182;924;2607;Egitto;262;Filippine;171;Cinese, Repubblica Popolare;147;3;1;1;986391,48
2019;Quarto Oggiaro - Vialba - Musocco;76;14860;15993;30853;4977;7983;14752;6354;1180;174;90;81;347;819;611;2647;7085;Cinese, Repubblica Popolare;1931;Egitto;1165;Filippine;772;6;4;3;2778263,75
2019;Quinto Romano;62;2331;2437;4768;632;601;2329;970;158;26;8;10;43;115;82;391;1289;Egitto;130;Filippine;81;Sri Lanka (ex Ceylon);57;1;1;;1645859,77
2019;Quintosole;39;809;152;961;45;153;820;99;7;3;3;6;6;83;92;21;140;Romania;26;Egitto;25;Albania;23;0;0;0;1057528,77
2019;Rogoredo - Santa Giulia;33;5328;5074;10402;2093;2077;5098;2421;199;104;44;26;72;268;313;438;1497;Egitto;325;Filippine;240;Romania;163;2;1;1;1200161,64
2019;Ronchetto delle Rane;40;392;355;747;135;115;311;101;11;4;3;11;6;15;17;25;119;Egitto;40;Filippine;18;Sri Lanka (ex Ceylon);12;0;0;0;188870,6
2019;Ronchetto sul Naviglio - Q.re Lodovico il Moro;48;6959;7743;14702;2054;1928;7618;3588;613;81;36;21;158;375;407;1527;4134;Egitto;403;Filippine;189;Perù;184;4;4;3;2406775,2
2019;Roserio;74;144;117;261;33;80;130;59;6;1;0;0;1;10;8;17;61;Cinese, Repubblica Popolare;28;Filippine;12;Brasile;6;0;0;0;708465,8
2019;San Siro;57;13096;13932;27028;4763;9934;14739;8535;1168;250;67;157;264;761;896;2098;5562;Egitto;3732;Filippine;1311;Marocco;662;2;1;0;984925,54
2019;Sarpi;69;14410;16862;31272;5091;5339;17308;9731;1049;240;108;60;265;693;1125;2222;6276;Cinese, Repubblica Popolare;2336;Filippine;527;Francia;193;5;4;3;1811914,53
2019;Scalo Romana;36;6703;5941;12644;1979;4399;7155;4226;275;131;47;55;88;502;446;624;2167;Egitto;1005;Filippine;705;Bangladesh;297;0;1;0;1736727,98
2019;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata;42;14773;15475;30248;4665;6169;16232;8565;1212;228;106;99;294;765;893;2526;6693;Filippine;1064;Egitto;912;Cinese, Repubblica Popolare;507;7;5;3;3232237,35
2019;Stadio - Ippodromi;60;6256;6696;12952;2211;2404;6172;2654;489;71;33;29;112;319;401;1197;2974;Filippine;436;Francia;399;Egitto;166;6;8;3;3435307,37
2019;Stazione Centrale - Ponte Seveso;10;10160;9140;19300;2439;5264;11675;7417;635;130;44;59;151;598;791;1226;3727;Bangladesh;638;Cinese, Repubblica Popolare;566;Filippine;552;4;4;3;1556077,52
2019;Stephenson;75;67;47;114;13;40;59;30;1;0;0;0;1;9;8;5;17;Filippine;12;Cinese, Repubblica Popolare;6;Sri Lanka (ex Ceylon);4;0;0;0;560097,89
2019;Taliedo - Morsenchio - Q.re Forlanini;30;9158;10361;19519;2937;3437;10154;4908;1206;134;62;57;286;447;437;2519;5119;Perù;416;Filippine;399;Egitto;388;5;4;2;3821389,97
2019;Tibaldi;43;5628;6140;11768;1470;2048;7002;4281;545;97;34;36;146;288;483;1103;2812;Egitto;358;Filippine;324;Perù;137;2;1;1;786214,31
2019;Tre Torri;59;1069;1215;2284;497;398;1050;448;71;13;5;1;14;72;109;131;389;Francia;53;Spagna;32;Cinese, Repubblica Popolare;30;0;0;0;513316,34
2019;Trenno;64;2076;2039;4115;495;401;2135;782;126;16;8;2;42;99;81;310;1274;Somalia;46;Filippine;26;El Salvador;23;1;0;0;489710,56
2019;Triulzo Superiore;32;990;741;1731;367;1174;895;512;16;27;3;24;3;67;81;30;142;Egitto;305;Sri Lanka (ex Ceylon);209;Filippine;131;0;0;0;1395022,03
2019;Umbria - Molise - Calvairate;28;10999;12128;23127;3469;4668;13146;7638;1040;193;61;77;228;665;770;1942;5212;Filippine;824;Egitto;699;Cinese, Repubblica Popolare;304;3;1;0;1192396,73
2019;Vigentino - Q.re Fatima;38;7347;7813;15160;2430;1884;7756;3641;566;120;50;30;130;313;448;1320;3788;Filippine;288;Egitto;189;Romania;148;4;2;1;1853233,5
2019;Villapizzone - Cagnola - Boldinasco;71;20631;21343;41974;6680;13605;22329;11806;1513;329;137;191;430;1153;1402;3117;8442;Cinese, Repubblica Popolare;3055;Egitto;2017;Filippine;1929;10;8;3;3005623,49
2019;XXII Marzo;26;14697;17258;31955;4761;3157;17447;9499;1380;233;85;42;347;740;996;2706;7632;Filippine;439;Perù;237;Cinese, Repubblica Popolare;213;5;3;3;1637499,71
2020;Adriano;17;9284;8401;17685;3045;4374;9120;3758;342;163;70;60;133;594;433;768;2791;Egitto;681;Filippine;537;Cinese, Repubblica Popolare;456;4;1;0;2431560,11
2020;Affori;80;12735;12570;25305;4066;7565;13334;6993;874;195;79;72;285;735;741;1768;4872;Cinese, Repubblica Popolare;2161;Egitto;1108;Filippine;1042;6;3;2;2070893,65
2020;Assiano;87;146;125;271;59;33;117;45;5;1;0;0;3;24;3;13;43;Ucraina;5;Albania;4;Marocco;4;0;0;0;5844580,12
2020;Baggio - Q.re degli Olmi - Q.re Valsesia;55;14276;15640;29916;4579;6409;14898;6704;1336;164;74;81;482;798;612;2966;7675;Filippine;1166;Egitto;881;Perù;752;7;3;2;3478599,96
2020;Bande Nere;52;20369;23853;44222;6035;7231;24499;13073;2421;323;116;96;920;1147;1228;5119;11482;Filippine;1624;Egitto;582;Perù;513;12;6;6;2663880,93
2020;Barona;46;7804;8812;16616;2337;2819;8123;3467;830;102;40;51;343;420;249;1843;5284;Egitto;830;Filippine;334;Sri Lanka (ex Ceylon);208;3;3;1;2006324,59
2020;Bicocca;15;4338;4245;8583;1510;1488;4434;2181;167;74;23;20;70;291;220;397;1401;Egitto;208;Cinese, Repubblica Popolare;207;Filippine;186;0;0;0;1534521,13
2020;Bovisa;77;7158;6797;13955;2088;4848;7997;4801;429;102;44;49;142;562;515;856;2383;Egitto;1095;Cinese, Repubblica Popolare;901;Filippine;543;3;2;1;1913132,63
2020;Bovisasca;81;3461;3812;7273;1070;1183;3532;1492;303;47;23;21;124;208;140;748;1959;Cinese, Repubblica Popolare;227;Egitto;151;Perù;95;3;1;1;1576826,44
2020;Brera;2;8538;9954;18492;2909;2751;10564;5993;735;133;44;26;198;569;678;1454;4278;Filippine;390;Sri Lanka (ex Ceylon);214;Francia;133;5;5;3;1637395,23
2020;Bruzzano;83;6101;6526;12627;2092;2535;6170;2690;424;81;30;35;158;414;204;998;3110;Egitto;394;Sri Lanka (ex Ceylon);233;Filippine;220;3;2;1;1667691,29
2020;Buenos Aires - Porta Venezia - Porta Monforte;21;29304;33043;62347;8829;7762;35094;20146;2597;464;170;93;764;1704;2064;4936;14348;Filippine;1140;Cinese, Repubblica Popolare;760;Bangladesh;419;9;5;4;2877542,27
2020;Cantalupa;47;294;257;551;98;121;276;135;5;6;5;2;2;25;22;21;101;Egitto;27;Cinese, Repubblica Popolare;16;Cuba;10;0;0;0;926716,81
2020;Cascina Merlata;73;816;117;933;20;292;888;2;0;0;0;0;1;97;123;0;52;Marocco;75;Albania;54;Romania;26;0;0;0;1729126,9
2020;Chiaravalle;34;544;492;1036;110;137;556;273;29;4;2;0;15;32;21;65;291;Egitto;25;Filippine;23;Bangladesh;20;0;0;0;311640,12
2020;Cimiano - Rottole - Q.re Feltre;18;9235;10361;19596;2686;3138;10620;5594;1115;110;37;29;328;569;540;2312;5296;Filippine;551;Egitto;344;Perù;291;7;4;3;4971969,5
2020;Citta' studi;22;16808;19568;36376;4709;5373;21111;12474;1835;270;103;60;473;1025;1172;3480;8916;Filippine;836;Perù;421;Sri Lanka (ex Ceylon);398;7;8;5;2207487,44
2020;Comasina;82;4698;4797;9495;1666;3545;4538;2084;309;96;43;62;119;404;226;637;1790;Cinese, Repubblica Popolare;1427;Egitto;451;Romania;220;3;2;2;926734,56
2020;Corsica;25;9087;10571;19658;2794;2785;10913;6061;899;153;53;35;266;516;520;1827;4712;Filippine;570;Cinese, Repubblica Popolare;236;Egitto;204;6;4;3;1081329,7
2020;De Angeli - Monte Rosa;58;9776;11618;21394;3156;2634;11592;6069;939;146;56;33;276;530;627;1931;5127;Filippine;331;Francia;303;Cinese, Repubblica Popolare;193;3;2;3;1323078,54
2020;Dergano;79;12285;11261;23546;3750;8168;13017;7653;686;194;78;96;221;735;864;1452;3913;Cinese, Repubblica Popolare;1767;Egitto;1748;Filippine;962;3;3;3;1358615,04
2020;Duomo;1;7957;8808;16765;2600;2221;9216;5122;626;109;52;21;179;600;667;1218;3755;Filippine;356;Sri Lanka (ex Ceylon);242;Francia;163;4;4;3;2341704,07
2020;Farini;78;2015;1792;3807;506;1289;2228;1344;103;25;15;9;32;131;138;201;642;Egitto;328;Cinese, Repubblica Popolare;292;Filippine;112;0;0;0;1010230,89
2020;Figino;63;1186;1219;2405;452;592;1141;501;51;15;8;9;27;80;45;120;461;Egitto;100;Filippine;93;Romania;76;2;2;1;1424713,85
2020;Forze Armate;56;11839;13032;24871;3859;5153;12705;6115;990;162;62;71;310;638;548;2177;6370;Egitto;952;Filippine;910;Perù;457;6;5;2;3206902,39
2020;Ghisolfa;70;8574;9548;18122;2812;3077;9968;5492;808;144;55;38;223;457;470;1474;3775;Cinese, Repubblica Popolare;606;Filippine;512;Egitto;338;0;0;1;1051452,21
2020;Giambellino;49;14815;16361;31176;4892;8300;16744;9222;1320;244;87;118;421;993;686;2473;6773;Egitto;2120;Filippine;1425;Sri Lanka (ex Ceylon);726;2;2;2;1965274,21
2020;Giardini P.ta Venezia;3;18;18;36;5;8;20;12;1;0;0;0;1;6;3;1;6;Romania;4;Filippine;3;Ucraina;1;1;0;0;249646,83
2020;Gorla - Precotto;16;14434;15089;29523;4463;6895;15957;8436;993;236;95;94;369;988;786;2165;6406;Filippine;1594;Egitto;817;Cinese, Repubblica Popolare;600;9;6;2;1135239,32
2020;Gratosoglio - Q.re Missaglia - Q.re Terrazze;41;8796;9802;18598;2886;3170;8645;3541;953;100;51;31;352;464;218;2275;5140;Egitto;569;Filippine;401;Sri Lanka (ex Ceylon);272;3;3;1;3312818,32
2020;Greco - Segnano;13;7892;8140;16032;2440;3929;8774;4634;634;103;50;33;203;538;520;1330;3303;Filippine;748;Cinese, Repubblica Popolare;689;Egitto;367;2;2;2;1768669,43
2020;Guastalla;4;7029;8335;15364;2260;1896;8396;4599;656;89;29;14;172;395;492;1296;3778;Filippine;359;Sri Lanka (ex Ceylon);290;Romania;101;5;6;8;1548020,74
2020;Isola;11;11180;11679;22859;3155;4397;13408;8151;834;194;89;50;265;736;833;1627;4524;Cinese, Repubblica Popolare;920;Egitto;604;Filippine;438;3;2;2;1322966,34
2020;Lambrate - Ortica;23;5752;6067;11819;1950;2040;6398;3471;347;104;40;34;199;351;393;797;2094;Filippine;368;Egitto;242;Sri Lanka (ex Ceylon);156;6;4;2;3096861,87
2020;Lodi - Corvetto;35;17446;18683;36129;5411;9770;19980;11029;1579;253;110;130;564;1222;929;3204;8254;Egitto;1668;Filippine;1646;Perù;758;9;7;4;3639092,52
2020;Lorenteggio;53;6797;7521;14318;2276;2162;7153;3305;699;98;33;34;256;376;277;1580;3523;Egitto;413;Filippine;266;Sri Lanka (ex Ceylon);178;5;4;2;2635327,1
2020;Loreto - Casoretto - NoLo;20;23207;21365;44572;5944;14899;26833;17348;1339;319;132;160;411;1921;1647;2631;7831;Egitto;2703;Filippine;2662;Bangladesh;1849;5;4;3;1747565,53
2020;Maciachini - Maggiolina;12;12428;13557;25985;3580;5243;14365;8060;1218;167;65;59;341;757;780;2268;6153;Cinese, Repubblica Popolare;925;Filippine;882;Egitto;659;8;3;2;1674980,95
2020;Magenta - S.Vittore;7;8396;9566;17962;3022;2035;9497;4885;666;140;55;30;204;470;628;1350;3934;Filippine;266;Francia;223;Sri Lanka (ex Ceylon);201;5;6;4;1390146,88
2020;Maggiore - Musocco - Certosa;72;3552;3626;7178;1219;1274;3720;1824;185;74;34;20;54;163;284;476;1356;Filippine;146;Egitto;138;Perù;123;2;3;1;3030188,71
2020;Moncucco - San Cristoforo;45;6815;6978;13793;2089;2868;7657;4377;503;115;42;43;166;417;423;1064;2966;Egitto;894;Filippine;243;Sri Lanka (ex Ceylon);237;4;2;2;1596174,14
2020;Monlue' - Ponte Lambro;31;2816;2397;5213;931;2122;2643;1117;98;44;19;29;61;438;230;225;752;Egitto;390;Perù;227;Filippine;165;1;1;0;2639289,21
2020;Morivione;37;3774;4012;7786;1192;1317;4306;2192;240;68;25;23;175;247;271;636;1600;Filippine;228;Egitto;160;Cinese, Repubblica Popolare;145;1;1;1;817976,68
2020;Muggiano;54;1510;1578;3088;611;197;1358;511;43;19;11;4;16;53;38;119;389;Ecuador;23;Romania;22;Sri Lanka (ex Ceylon);22;1;1;0;444218,42
2020;N.D.;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Niguarda - Ca’ Granda - Prato Centenaro - Q.re Fulvio Testi;14;17151;19030;36181;5194;5728;18904;9290;1680;211;81;70;614;1029;660;3668;9615;Egitto;807;Cinese, Repubblica Popolare;726;Filippine;583;10;6;4;4251281,95
2020;Ortomercato;29;2149;2034;4183;616;1600;2450;1489;152;36;10;22;61;149;121;315;803;Cinese, Repubblica Popolare;211;Filippine;185;Bangladesh;113;1;1;1;1402519,65
2020;Padova - Turro - Crescenzago;19;18615;18793;37408;5449;13045;20972;12174;1556;279;110;164;448;1324;1092;3051;7670;Filippine;2696;Egitto;2425;Cinese, Repubblica Popolare;1402;7;4;4;2061945,5
2020;Pagano;68;8388;9495;17883;3066;1814;8967;4300;748;106;28;18;211;437;441;1475;4097;Filippine;226;Francia;184;Sri Lanka (ex Ceylon);151;2;2;2;1289734,29
2020;Parco Bosco in citta';88;325;320;645;158;163;351;144;7;4;1;0;3;13;20;22;81;Romania;66;India;12;Perù;12;0;0;0;7837668,61
2020;Parco dei Navigli;86;181;137;318;60;83;163;71;2;1;0;0;0;17;14;10;39;Egitto;31;Romania;12;Marocco;11;0;0;0;3617836,27
2020;Parco delle Abbazie;85;226;214;440;133;172;166;68;3;6;5;5;4;29;3;9;44;Montenegro;53;Romania;50;Bosnia-Erzegovina;33;0;0;0;13722000
2020;Parco Forlanini - Cavriano;24;1788;636;2424;216;1678;1978;398;22;16;10;11;8;141;179;35;134;Bangladesh;143;Pakistan;142;Guinea;140;0;0;0;2925814,52
2020;Parco Nord;84;51;53;104;17;23;56;29;3;0;0;0;1;3;5;4;13;Cinese, Repubblica Popolare;5;Egitto;5;Filippine;4;1;1;1;1533639,39
2020;Parco Sempione;8;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;;0;;0;;0;0;0;0;470434,33
2020;Porta Garibaldi - Porta Nuova;9;2762;3101;5863;802;878;3505;2120;197;48;22;10;77;201;316;381;1200;Cinese, Repubblica Popolare;123;Filippine;60;Perù;58;1;0;0;785668,25
2020;Porta Genova;50;6968;8260;15228;2313;1309;8152;4342;662;113;43;18;206;342;464;1359;3629;Filippine;162;Egitto;112;Cinese, Repubblica Popolare;98;3;2;0;996786,39
2020;Porta Magenta;51;12192;14896;27088;4252;2590;14347;7565;1225;179;57;34;337;631;715;2415;6464;Filippine;469;Francia;205;Sri Lanka (ex Ceylon);175;4;3;3;1306450,76
2020;Porta Ticinese - Conca del Naviglio;6;9325;10683;20008;2589;2430;12042;7549;788;126;63;33;200;578;792;1522;4406;Filippine;280;Egitto;238;Cinese, Repubblica Popolare;189;7;3;2;1255064,75
2020;Porta Ticinese - Conchetta;44;8095;8935;17030;2461;2184;10085;6282;603;137;55;25;188;496;582;1137;3294;Egitto;254;Filippine;204;Romania;165;4;1;0;1483927,87
2020;Porta Vigentina - Porta Lodovica;5;6416;7270;13686;2050;1433;7406;3972;598;84;31;10;191;354;433;1253;3179;Filippine;168;Sri Lanka (ex Ceylon);144;Egitto;114;4;3;3;3427070,6
2020;Portello;67;4201;4662;8863;1375;951;4740;2448;413;71;22;17;98;188;246;847;2189;Filippine;114;Cinese, Repubblica Popolare;109;Perù;79;3;2;1;909636,6
2020;Pta Romana;27;7896;8843;16739;2305;1780;9711;5804;629;142;55;18;173;480;602;1230;3514;Filippine;229;Cinese, Repubblica Popolare;154;Sri Lanka (ex Ceylon);107;1;2;1;1002793,53
2020;Q.re Gallaratese - Q.re San Leonardo - Lampugnano;65;15170;17374;32544;4352;4364;16586;7267;2000;179;77;60;673;714;713;4732;10246;Filippine;524;Romania;489;Cinese, Repubblica Popolare;439;6;6;3;3894538,21
2020;QT 8;66;1873;2225;4098;651;454;2080;1012;232;26;10;6;70;95;81;414;1042;Sri Lanka (ex Ceylon);58;Filippine;49;Cinese, Repubblica Popolare;48;3;2;1;1024437,42
